1.1647 0
1.16652 0.0018197
1.16907 0.00276042
1.16917 0.00195431
1.16994 0.00170007
1.1708 0.00163192
1.1695 0.0018919
1.17045 0.00188976
1.17083 0.00170995
1.17062 0.00154421
1.17076 0.00140462
1.17086 0.00128595
1.17065 0.00120089
1.17086 0.00113146
1.17087 0.00105333
1.17085 0.000985425
1.17091 0.000927293
1.17068 0.000903808
1.17071 0.000855544
1.17084 0.000821394
1.17082 0.000781456
1.17101 0.000769653
1.17102 0.000735502
1.17089 0.000715747
1.17099 0.000692976
1.17118 0.000691954
1.17115 0.000666416
1.1711 0.000644159
1.17097 0.000634166
1.17102 0.000614739
1.17113 0.000604041
1.17127 0.000601233
1.171 0.000641026
1.17105 0.000623549
1.171 0.000607747
1.17102 0.0005912
1.17092 0.00058407
1.17084 0.000573846
1.17078 0.00056229
1.17084 0.00055124
1.17083 0.000537673
1.17085 0.000525007
1.17082 0.000513436
1.17079 0.000502606
1.17079 0.00049131
1.17086 0.000486086
1.17098 0.000489302
1.17093 0.000481731
1.17084 0.000479194
1.17088 0.000471217
