0.510929 0
0.506751 0.00417762
0.502588 0.00481168
0.50583 0.00469979
0.501447 0.00569738
0.499407 0.00507962
0.500681 0.00447794
0.502593 0.00432397
0.503055 0.00384124
0.502384 0.00350066
0.502376 0.00316647
0.500351 0.00352947
0.498599 0.0036894
0.497861 0.00349436
0.497936 0.00325391
0.498132 0.0030501
0.497878 0.00287636
0.498884 0.00289273
0.499309 0.00276898
0.499144 0.00263204
0.499295 0.00250807
0.499069 0.002402
0.499146 0.00229648
0.499881 0.00231832
0.500064 0.0022312
0.500102 0.002144
0.500335 0.00207619
0.500371 0.002001
0.500407 0.00193109
0.500162 0.00188164
0.500693 0.00189581
0.500853 0.00184262
0.501345 0.00185238
0.501262 0.001799
0.500881 0.00178777
0.500626 0.00175602
0.500891 0.00172832
0.500867 0.0016824
0.50088 0.00163874
0.50108 0.00160971
0.500773 0.00159964
0.500648 0.0015661
0.500854 0.00154312
0.50106 0.00152156
0.500984 0.00148931
0.501025 0.00145716
0.501151 0.0014314
0.501128 0.00140147
0.500973 0.00138124
0.501127 0.00136209
0.500951 0.00134666
0.501018 0.00132218
0.500971 0.00129783
0.500831 0.00128122
0.501156 0.00129902
0.501122 0.00127607
0.50127 0.0012622
0.50114 0.00124706
0.501129 0.00122579
0.501041 0.00120834
0.501162 0.00119448
0.500989 0.00118767
0.500985 0.00116868
0.501048 0.00115199
0.501152 0.0011389
0.501239 0.00112485
0.501388 0.00111798
0.501452 0.00110323
0.501296 0.00109825
0.501288 0.00108248
0.501333 0.0010681
0.501268 0.00105516
0.501376 0.00104616
0.501188 0.00104902
0.501116 0.00103738
0.500882 0.00105005
0.500905 0.00103657
0.500704 0.00104281
0.500625 0.00103255
0.500717 0.00102372
0.500798 0.00101423
0.500694 0.00100723
0.50067 0.0009953
0.500852 0.00100012
0.500992 0.000998091
0.500907 0.00099003
0.500785 0.000986198
0.50058 0.000996292
0.500613 0.000985581
0.500697 0.00097818
0.50092 0.000992823
0.501019 0.000986915
0.501041 0.000976502
0.50114 0.000971161
0.501113 0.000961282
0.50107 0.000952193
0.501204 0.000951824
0.501209 0.000942075
0.501246 0.000933255
0.501308 0.000925936
