3.1746 0
3.17259 0.00201306
3.16229 0.0103653
3.13368 0.0295336
3.12883 0.0233842
3.13512 0.0201018
3.13677 0.0170685
3.13493 0.0148954
3.14125 0.0145787
3.14229 0.0130805
3.14036 0.0119875
3.14263 0.0111754
3.14286 0.0102825
3.14723 0.0104767
3.14543 0.00991929
3.14967 0.0102041
3.14961 0.00958533
3.14934 0.00904133
3.14703 0.00885674
3.14618 0.00844584
3.14466 0.00817578
3.14149 0.00841326
3.14236 0.00808634
3.14329 0.0077971
3.14366 0.00748796
3.1437 0.0071943
3.14304 0.00695376
3.14374 0.00673695
3.14639 0.00702018
3.14389 0.00722983
3.14353 0.0070018
3.14574 0.00713205
3.14671 0.00697975
3.14876 0.00707536
3.14907 0.00687715
3.14889 0.00668575
3.14992 0.00658252
3.14988 0.00640704
3.1498 0.00624115
3.14838 0.00624607
3.14969 0.00623087
3.15007 0.00609244
3.14863 0.00611989
3.14803 0.00600957
3.14643 0.00608881
3.14504 0.00611442
3.14543 0.00599587
3.1444 0.00595938
3.14257 0.0061189
3.14175 0.00605063
3.14381 0.00627801
3.14241 0.00631224
3.14342 0.00627373
3.14451 0.00625145
3.1458 0.00627076
3.14557 0.00616212
3.14538 0.00605599
3.14516 0.00595459
3.14633 0.00596929
3.14672 0.00588173
3.14616 0.00581187
3.14516 0.00580317
3.14636 0.00583454
3.14626 0.00574359
3.14604 0.00565888
3.14423 0.00585879
3.1439 0.00578015
3.14227 0.00592319
3.14282 0.00586318
3.14299 0.00578125
3.14325 0.00570524
3.14372 0.0056445
3.14271 0.00565673
3.14152 0.00570605
3.1417 0.00563257
3.14157 0.00555948
3.14146 0.00548798
3.14203 0.00544681
3.1433 0.00552589
3.1435 0.00546016
3.1434 0.0053934
3.14394 0.00535462
3.14399 0.00529002
3.14445 0.00524692
3.14401 0.00520396
3.14403 0.00514313
3.14306 0.00517465
3.14325 0.00511895
3.14366 0.0050776
3.14415 0.00504472
3.14388 0.00499596
3.14337 0.00496764
3.14357 0.00491782
3.14343 0.0048671
3.14344 0.00481559
3.14333 0.00476645
3.14362 0.00472604
3.14329 0.00468911
3.14371 0.00466033
3.14322 0.00463911
