0.681201 -0.107261 -0.921482
-1.25377 -2.15164 0.430564
0.620974 0.95501 1.67403
-0.954704 0.816047 -0.354399
1.95977 0.365355 -1.34599
-0.882191 -0.779009 0.00697903
-0.220947 -0.71879 0.959347
0.60024 0.903793 -1.38115
1.35328 0.620626 0.27349
-0.401253 -0.629088 -0.602055
0.624193 -0.708692 2.28541
0.629006 0.0202087 -0.416331
0.377416 1.19543 -0.529139
0.0716252 -0.155006 0.707457
0.038696 -0.190734 -0.60506
0.847265 0.154434 0.817394
1.52787 -2.75791 -2.56525
0.308739 -0.957041 -0.35046
1.37423 0.895075 -0.196153
0.030386 -0.884427 -0.319571
-0.0500953 -1.89373 0.274601
-0.127906 -0.777461 -0.960551
-0.357745 0.300573 -0.305813
1.74926 0.811416 2.0797
-0.29341 -0.717241 -0.350217
-0.301411 -1.09551 -0.213361
-0.455219 -0.832666 -0.371419
-0.176328 0.37142 0.285955
0.094062 -0.0593395 0.367171
-1.05402 0.940927 0.423499
-0.794913 -2.2705 -0.349817
-0.547093 -1.93998 -1.01535
-0.3557 0.0461164 -0.0304467
2.38829 -0.850047 1.7363
0.604762 -0.261726 0.112585
0.223956 -0.812683 -1.08881
0.671822 1.42136 -2.25566
-1.54835 -0.662263 0.431157
0.846383 0.723057 -0.453104
-0.690577 0.743759 -0.724674
0.298877 0.344745 -0.858594
-1.51803 -0.251489 0.187842
0.047646 -0.353526 -0.0835993
-0.112706 -0.173107 0.259605
1.39078 -2.72683 0.276499
1.36062 -0.359856 0.15689
-0.484172 0.321187 -0.11852
0.845206 0.70535 0.292422
-1.25284 0.418315 -0.769033
0.733484 0.254452 -1.38474
-1.35076 -0.50774 -0.474775
0.556092 0.746886 -1.55598
-2.48762 -0.674457 0.517823
0.477402 -0.250969 0.398017
0.212162 -0.165131 0.232755
-2.21052 -0.978071 -0.504812
1.14078 -1.42423 1.13066
0.397586 -0.0998221 -0.0359796
-0.840906 0.921047 -0.293229
0.0414224 -2.47885 0.870905
0.454516 -0.024913 -0.106199
-0.253549 0.253903 -0.243889
-2.79701 1.6069 1.37877
-0.776057 -0.559226 -0.983468
0.154467 -0.284162 1.23752
0.105004 0.948454 -0.294696
2.46183 1.40368 0.741688
-0.254518 -0.095766 0.723681
0.776574 0.35372 1.7876
-1.34631 0.765457 1.55897
0.571041 -0.569077 0.591876
0.156301 -0.260703 -0.408932
-0.409564 -1.09867 1.66304
-0.705796 0.0488182 0.249241
-1.21331 -0.0533703 0.13478
-0.898069 -0.24881 0.385198
-0.149798 -1.2747 0.09811
-0.950713 0.46195 -1.44566
0.47371 1.21305 0.29012
0.053767 -0.302476 0.476953
0.402561 0.0459648 0.420348
-0.0448349 0.847493 -0.626423
0.105751 -0.759861 -0.188998
2.08009 0.868138 0.222418
0.277123 0.0735213 -0.599313
0.425461 1.57699 2.2484
1.88806 -0.0181263 0.716004
-0.506794 -0.863147 -0.429028
-1.08677 -0.3535 -0.0569042
-0.978244 -0.354946 -1.1219
1.00515 -0.914338 0.677945
-0.0454777 0.378336 -0.609878
-1.2645 0.556802 -0.867051
0.996799 -1.29774 -1.44242
-0.723207 -0.692453 -0.329688
0.163511 -0.227955 -0.0641887
-0.727519 -0.948912 0.367047
0.526456 0.322464 0.138612
-0.472879 0.215304 0.506785
-0.128199 0.45638 0.330605
-1.58415 0.0987945 0.0849746
-0.976478 0.313332 1.57196
0.411241 0.346462 -0.12805
-0.415568 -1.97351 1.08076
-1.64809 0.0846282 -0.252023
0.760248 0.797442 0.437227
1.14445 2.5341 1.22727
-0.624883 -2.15798 -0.0784704
-1.8679 -0.640098 0.342086
0.056185 0.145471 -0.227911
-0.147223 0.191138 -0.695909
0.226611 -0.690501 0.837562
-2.97162 1.61223 -2.86548
-0.240889 -0.102357 0.289416
-0.317496 0.75786 1.69303
-2.11207 -0.00912042 0.913225
0.385211 -3.07412 -0.149283
-2.04778 -1.26456 -1.59273
0.223465 -0.410168 1.07789
1.30613 2.82159e-05 -0.550756
-0.624526 -0.264773 0.313211
0.291112 -0.0104205 1.12188
-0.642165 -0.587004 0.0700444
-0.707532 0.0510985 -0.40275
-0.512466 -0.191532 0.565618
1.58888 0.174203 0.445846
-0.67016 -1.34893 1.74185
-0.0865942 -0.656502 0.279894
0.816822 1.41016 -0.561001
-0.313233 -0.41558 0.821672
-1.181 -0.302553 -3.47025
-0.707239 0.775254 0.470836
-0.354354 -0.298506 -1.25016
0.197813 -0.197554 -0.178289
-1.29232 0.218764 0.523915
0.135527 -0.197164 0.395171
-0.75431 -0.420335 0.391439
0.444147 0.315433 1.26012
0.822287 -0.0386458 -0.14946
1.11665 2.12214 -1.37049
0.086047 0.0760943 -0.190322
-0.134044 0.485852 -0.96423
0.252961 1.95539 -0.0107406
-1.73284 0.433629 -0.817812
0.266074 0.540993 -0.309093
-0.180269 -0.593922 0.114439
-0.263193 1.32728 0.786173
0.272421 -0.591899 -0.810656
0.923563 0.444101 2.0486
-1.76733 -1.24846 -0.352067
-0.119582 -0.515118 -0.529592
0.104687 -0.0758704 0.37936
0.861314 0.400028 -0.24083
0.267255 -1.09694 -1.25445
-0.703886 -2.53346 1.60045
3.3331 -1.12956 0.974481
1.16362 -0.00285969 -1.72906
0.18626 1.56383 0.399942
-2.70953 -0.17215 -0.12913
-0.95683 -0.829233 -0.67347
0.162401 -0.0218114 -0.091752
0.00826969 -0.417085 -2.45211
1.75573 -0.124434 0.884158
-0.926495 0.221053 0.347814
0.287142 0.872267 -1.2993
-0.471565 0.420058 1.09264
0.976931 -0.847383 0.923956
1.45004 -0.637593 -0.664032
-0.111984 1.37695 -0.446638
0.189569 0.323526 -0.453416
0.352178 -0.360661 -1.44275
-0.403722 -1.04779 0.0745809
0.879105 1.13107 0.348495
0.232948 -0.177656 0.84259
-0.802812 0.0400047 0.423329
-0.164715 0.616162 -0.18133
-0.879483 -1.30996 -0.226625
0.175638 -0.196654 0.263295
-0.324268 1.55152 -1.16168
1.11713 1.16012 -0.65574
-0.711655 1.87329 0.492447
-2.1749 1.82526 0.0500238
1.43809 1.18217 -0.748523
0.780512 0.24617 0.72091
0.359197 -0.0331078 1.33593
-1.44955 -0.250399 1.10149
0.0489299 1.75529 -0.0722427
-0.264822 0.278122 0.481213
-0.105559 0.125769 -0.14695
-0.505678 -0.284352 -1.67812
-0.351556 0.190464 0.201683
0.295025 0.0191174 0.249837
-0.963832 -0.790415 0.325209
0.440668 0.127086 0.952135
1.1807 1.09852 -0.77414
-1.1477 1.50346 3.62205
-1.21169 1.79289 -0.993746
0.647938 -0.389825 1.8897
0.539814 1.39792 -0.119178
0.407395 0.793472 1.71538
0.0399435 0.127282 -0.255365
2.5338 -0.995257 0.692228
0.427515 -1.3652 -0.95627
-0.338645 0.359249 -0.699319
-1.74311 1.03159 -1.17811
-1.76671 -1.55199 -0.0313508
-2.19504 0.981454 -2.34341
0.459909 -0.519737 0.462199
-0.666645 1.46899 -0.481806
0.148612 0.367895 -0.122346
0.543454 0.515006 -0.276029
0.250677 -1.20884 0.713894
0.276565 -1.36253 2.67196
-0.462569 0.958111 0.998333
1.96055 1.17299 0.472691
-0.260976 1.91942 1.10048
-0.834609 1.32978 -0.994554
0.2674 -0.384074 -0.239305
0.403421 0.722056 -0.352077
0.228072 -1.05756 -0.202036
-1.83754 -0.903021 0.56593
0.0447383 -0.999288 1.63042
-2.10647 0.83805 1.17252
0.06874 0.440977 0.76344
0.0411739 0.362462 -0.0144469
-0.0130261 -0.0317877 -0.449124
0.194074 0.484321 -1.69388
0.0822756 0.842841 -1.32721
1.12837 -2.36338 -1.66044
-1.77079 -0.360441 0.188211
-1.36058 0.169483 0.569091
-0.147153 0.955672 0.216768
1.08449 0.518405 0.550605
-3.70823 1.38988 0.124107
-0.26753 -1.55607 2.33286
0.905176 -0.544559 0.882966
-0.899449 0.423877 0.30739
-0.0778155 -0.0616439 0.724789
-0.151022 -0.403873 -0.0407246
-0.897853 0.837954 0.797978
0.766637 -0.727775 0.569344
-1.241 1.77591 -1.28001
1.73753 -0.245002 1.17552
0.706293 0.840382 0.476091
-1.18126 -0.73295 0.917749
0.692343 1.81083 1.40764
-0.223594 -0.42892 0.770247
-0.13738 0.0193724 -0.610286
-0.237957 0.201166 -0.171245
-0.174477 -0.472329 -0.646474
-2.95856 0.71526 -0.56388
-0.0572733 0.0276824 0.678633
-0.674372 0.834297 0.295326
0.193258 -1.74589 -0.311624
0.100762 0.841475 0.263485
1.09924 0.616582 -1.39505
0.57336 1.57659 0.620852
0.34727 -0.0100753 1.01103
-0.217738 1.40841 1.79078
-0.368059 0.171583 -0.790229
0.742212 0.252884 0.584645
-0.582664 -0.071292 0.478033
-0.542433 0.783014 0.0106818
0.576919 -0.92103 -0.012734
-0.0743654 -0.579444 1.29436
0.379346 -0.354714 -1.28856
-0.83186 0.953355 0.44391
-0.0249643 1.25579 -0.506237
1.50458 1.33337 -0.354972
0.627931 -0.76356 1.86625
0.274445 -0.863562 -0.135839
0.076579 0.265051 -0.0208068
-0.85489 -0.180788 0.0259264
-0.172576 -0.441946 0.720336
-0.281487 -1.01924 0.924605
0.0147168 -0.105256 -0.447452
-0.727636 0.446756 1.02791
-0.46719 -0.16278 -0.0727798
0.731629 1.39149 1.19512
-2.02698 1.29896 -0.800842
-1.97291 0.903961 -2.96839
-0.743635 -1.60119 -2.13747
-1.15727 0.900632 -0.541211
0.546063 -0.669064 0.8368
0.139222 -0.174675 -0.369734
-0.291146 0.780321 -0.187351
0.224166 -0.464335 0.20941
-0.0135659 0.756724 -1.67728
0.372651 -1.96339 0.457582
-1.19183 -0.595127 -0.0188726
-2.04966 2.33088 -2.31778
0.0741089 0.342041 0.707118
-2.9034 -3.23936 -1.65337
1.18642 0.672931 0.991428
0.48986 -2.58231 0.276141
-1.23211 -0.773817 0.620015
-1.15686 -0.697277 0.0915409
0.657744 -0.0772611 0.379437
0.306497 -0.206278 -0.268421
0.53895 -0.868997 0.0891038
-0.628491 -0.0405633 2.43173
-1.141 0.857393 -0.359791
1.84299 0.719385 0.657163
-0.200314 -1.15403 0.316504
0.219272 -0.805268 -0.22808
0.130981 0.987895 0.791688
-0.00907093 0.639976 1.49617
0.866891 -0.252843 -0.0626999
0.18421 -0.672929 0.272157
-0.460755 -0.413375 -0.973441
-0.60067 -0.134498 0.39019
0.66899 0.359703 -0.572311
1.77312 -1.29875 0.413022
-0.365187 -1.26386 0.823283
0.719907 0.591378 0.389724
0.694237 -0.861021 0.184521
1.37358 0.333757 -1.70555
-1.77677 -0.712822 0.554763
1.35125 -0.849849 0.210941
-1.97528 2.15115 -0.665047
-0.147451 0.338163 -1.43395
-1.10685 -1.75923 -1.59155
0.0161988 -0.870202 0.116751
0.300515 0.414503 -1.56417
0.0386401 -0.587529 0.462996
0.00171041 1.88605 1.46132
-0.51033 -1.39677 -0.726807
-0.227132 -0.961802 2.04009
0.646887 -0.0279396 0.367312
