1    -0.11236    -0.11236           0
2     0.65296      0.2703     0.38266
3    -0.89312   -0.117507    0.446322
4    -0.93336    -0.32147     0.37577
5    -0.99624   -0.456424    0.320834
6    -0.88076   -0.527147    0.271338
7     0.11672   -0.435166    0.247082
8     0.73368    -0.28906    0.259102
9     0.12504   -0.243049    0.233093
10    -0.33124   -0.251868    0.208671
11     -0.9682   -0.316989    0.199668
12     0.39308   -0.257817    0.191636
13    -0.22172    -0.25504    0.176301
14     0.71872   -0.185486    0.177425
15     0.75896   -0.122523    0.176767
16     0.46124  -0.0860375    0.169328
17     0.99464  -0.0224682    0.171289
18     0.13336  -0.0138111    0.161724
19    -0.67364  -0.0485389    0.156868
20    -0.97588   -0.094906    0.155874
1   -0.230826   -0.230826           0
2    0.127909  -0.0514586    0.179368
3   0.0972052   -0.001904    0.114804
4  -0.0634676  -0.0172949   0.0826247
5   0.0367772 -0.00648048   0.0649081
6    0.051204   0.0031336   0.0538622
7  -0.0968032  -0.0111431   0.0477081
8  -0.0711864  -0.0186485   0.0419926
9    0.255476   0.0118097   0.0479502
10    0.168027   0.0274315   0.0456444
11   -0.180139  0.00856142   0.0453948
12  -0.0737828   0.0016994   0.0420039
13   0.0946128  0.00884658   0.0392935
14    0.112038   0.0162174   0.0371179
15    -0.10623  0.00805429    0.035506
16     0.13703   0.0161153   0.0341771
17   -0.041872   0.0127042   0.0322845
18    0.220316   0.0242382   0.0325501
19      0.3092   0.0392362   0.0342479
20    -0.10572   0.0319884    0.033289
