0.99259 0
0.995885 0.00329511
0.996183 0.00192564
0.991923 0.00447308
0.991635 0.00347676
0.990542 0.00304205
0.998558 0.00841839
1.00088 0.00765117
1.00154 0.00677956
1.00046 0.00615911
1.0012 0.00562097
1.00152 0.0051412
1.00149 0.0047293
1.00188 0.00439551
1.00273 0.00417943
1.00104 0.00425849
1.00169 0.00405235
1.00136 0.00383469
1.00207 0.00369465
1.00155 0.00354235
1.0004 0.00355974
1.00075 0.00341204
1.00108 0.00327609
1.00123 0.00314034
1.00088 0.0030326
1.00014 0.00300542
1.00094 0.003
1.00035 0.00294892
1.0004 0.00284573
0.999752 0.00282395
1.00039 0.00280537
1.00093 0.00276903
1.00084 0.00268518
1.00072 0.00260792
1.00071 0.00253234
1.00094 0.00247134
1.00097 0.00240389
1.00111 0.00234381
1.00107 0.0022832
1.00091 0.00223136
1.00068 0.0021881
1.00098 0.00215616
1.00139 0.00214374
1.0015 0.00209746
1.00149 0.00205033
1.00169 0.00201557
1.00172 0.00197244
1.0017 0.00193103
1.00142 0.00191204
1.00156 0.00187877
1.00144 0.00184577
1.00162 0.00181865
1.00119 0.00183301
1.00146 0.00181792
1.00102 0.00183672
1.00052 0.00187237
1.00025 0.00185934
1.00056 0.0018534
1.0004 0.00182876
1.00046 0.0017989
1.00002 0.00182278
1.00017 0.00179998
1.00013 0.00177161
1.00051 0.00178377
1.00074 0.00177049
1.0008 0.00174483
1.00099 0.00172889
1.00097 0.00170338
1.00088 0.00168113
1.00076 0.00166145
1.00066 0.00164054
1.00037 0.00164401
1.00029 0.00162329
1.00026 0.00160158
1.00021 0.00158083
1.0005 0.00158692
1.00059 0.00156895
1.0004 0.00156106
1.0004 0.00154117
1.00035 0.00152243
1.00012 0.00152223
1.00005 0.00150522
0.999937 0.00149093
1 0.00147456
1.00016 0.00146522
1.00003 0.00145321
1.00003 0.00143644
0.999855 0.00143026
0.999857 0.0014141
1.00006 0.00141281
0.999934 0.00140279
0.999778 0.00139619
1.00006 0.00140957
0.999896 0.00140408
0.999961 0.00139074
0.999816 0.0013838
0.99993 0.0013742
1 0.00136213
0.999901 0.00135222
1.00015 0.00136235
