1.41634 0
1.41632 2.56879e-05
1.41632 1.48926e-05
1.41632 1.25592e-05
1.41632 1.29266e-05
1.4163 1.60163e-05
1.4163 1.43593e-05
1.41629 1.73427e-05
1.4163 1.81404e-05
1.41629 1.73025e-05
1.41629 1.64914e-05
1.41629 1.5084e-05
1.41628 1.60699e-05
1.41628 1.5191e-05
1.41627 1.41482e-05
1.41628 1.33237e-05
1.41627 1.26625e-05
1.41627 1.19445e-05
1.41628 1.16833e-05
1.41628 1.20397e-05
1.41628 1.15381e-05
1.41628 1.11684e-05
1.41628 1.07815e-05
1.41628 1.04128e-05
1.41628 1.00169e-05
1.41628 1.10741e-05
1.41629 1.0925e-05
1.41628 1.08666e-05
1.41628 1.0624e-05
1.41628 1.02638e-05
1.41628 9.97023e-06
1.41628 9.66093e-06
1.41628 9.43766e-06
1.41628 9.28094e-06
1.41628 9.13179e-06
1.41628 9.02664e-06
1.41628 9.2091e-06
1.41628 9.05482e-06
1.41628 8.8504e-06
1.41628 8.76111e-06
1.41628 9.06517e-06
1.41628 8.88241e-06
1.41628 9.06508e-06
1.41628 8.97675e-06
1.41628 8.77545e-06
1.41628 8.72241e-06
1.41628 8.55154e-06
1.41628 8.64377e-06
1.41629 8.53201e-06
1.41629 8.58975e-06
