0.84 0.666622 0.396476 0.631773 0.467097 0.841371 0.727536
0.85 0.632572 0.414262 0.623616 0.472245 0.824475 0.721708
0.86 0.476139 0.458219 0.628556 0.441204 0.821224 0.732767
0.87 0.672042 0.410493 0.618907 0.43817 0.83652 0.745937
0.88 0.638517 0.380668 0.608501 0.454042 0.833236 0.726184
0.89 0.669347 0.436082 0.614308 0.440964 0.823606 0.738205
0.9 0.41422 0.505533 0.60609 0.451575 0.833631 0.727954
0.91 0.631704 0.163338 0.597087 0.432283 0.822292 0.732398
0.92 0.636516 0.40152 0.598566 0.423436 0.821139 0.713815
0.93 0.524277 0.491401 0.594008 0.429558 0.830189 0.724276
0.94 0.547021 0.0929109 0.605422 0.419487 0.819394 0.702714
0.95 0.523072 0.422956 0.581368 0.42182 0.819321 0.702845
0.96 0.597992 0.257091 0.591034 0.41458 0.80191 0.707521
0.97 0.490584 0.41584 0.588563 0.422099 0.813353 0.703008
0.98 0.599858 0.334188 0.587707 0.419991 0.817707 0.691347
0.99 0.490542 0.476448 0.574677 0.412846 0.799013 0.708349
1 0.541126 0.173689 0.580534 0.38679 0.792638 0.705717
1.01 0.497682 0.414549 0.565764 0.40391 0.803316 0.690961
1.02 0.522867 0.442125 0.568434 0.382002 0.809785 0.683357
1.03 0.504157 0.288415 0.574376 0.403523 0.810541 0.693163
1.04 0.609012 0.434692 0.561076 0.390979 0.796871 0.688487
1.05 0.537829 0.338242 0.568187 0.397474 0.809787 0.67758
1.06 0.534435 0.269855 0.53694 0.378463 0.803093 0.67944
1.07 0.608048 0.362102 0.553776 0.387729 0.793777 0.678168
1.08 0.519639 0.407647 0.543858 0.360064 0.793164 0.668482
1.09 0.197091 0.34677 0.538768 0.35719 0.798828 0.679945
1.1 0.403176 0.284094 0.54495 0.345075 0.785674 0.670877
1.11 0.43738 0.476542 0.519624 0.352773 0.795538 0.675589
1.12 0.464736 0.356548 0.518029 0.355271 0.770302 0.653365
1.13 0.486749 0.162074 0.533267 0.364778 0.784502 0.654858
1.14 0.392821 0.269221 0.530221 0.340173 0.778632 0.64517
1.15 0.561121 0.411488 0.521265 0.345485 0.77956 0.671308
1.16 0.488892 0.451492 0.530648 0.349268 0.780552 0.644269
1.17 0.493188 0.216907 0.520899 0.336475 0.789583 0.640432
1.18 0.47663 0.280332 0.507079 0.325628 0.766305 0.646498
1.19 0.396494 0.373714 0.512085 0.330739 0.770527 0.649002
1.2 0.537584 0.383379 0.529336 0.319513 0.784917 0.644037
1.21 0.537657 0.434272 0.498564 0.345909 0.76635 0.626856
1.22 0.429291 0.323978 0.49708 0.330091 0.763152 0.641627
1.23 0.375051 0.400514 0.496857 0.327304 0.758604 0.642706
1.24 0.563566 0.334354 0.491111 0.328704 0.759303 0.642168
1.25 0.227996 0.30783 0.492412 0.314469 0.756458 0.633327
1.26 0.500681 0.357854 0.500394 0.305086 0.763654 0.61965
1.27 0.508928 0.391408 0.483386 0.291265 0.764139 0.633995
1.28 0.42267 0.345829 0.475498 0.299613 0.75431 0.624796
1.29 0.41307 0.398336 0.47917 0.30055 0.748005 0.614236
1.3 0.464347 0.38471 0.475312 0.296017 0.76613 0.616374
1.31 0.478464 0.369075 0.459163 0.322725 0.753392 0.62929
1.32 0.438783 0.277003 0.475299 0.303466 0.751112 0.616184
1.33 0.366595 0.335068 0.471086 0.31561 0.753024 0.614186
1.34 0.455022 0.360721 0.461534 0.292709 0.740881 0.599826
1.35 0.512404 0.261059 0.469189 0.296052 0.737249 0.590188
1.36 0.454126 0.383362 0.470007 0.255966 0.750648 0.596938
1.37 0.437745 0.312661 0.464357 0.285518 0.751599 0.606687
1.38 0.457817 0.357657 0.450413 0.287276 0.734915 0.583688
1.39 0.359406 0.357094 0.449515 0.272994 0.745085 0.589482
1.4 0.460257 0.29795 0.461406 0.269064 0.73811 0.605621
1.41 0.441282 0.357728 0.443246 0.26297 0.728849 0.594644
1.42 0.373875 0.280452 0.454937 0.275778 0.715593 0.591696
1.43 0.429244 0.248448 0.421362 0.278192 0.729269 0.578472
1.44 0.46211 0.336541 0.432684 0.283485 0.721015 0.596177
1.45 0.469738 0.256951 0.444196 0.260561 0.719745 0.583755
1.46 0.424698 0.357237 0.434857 0.270499 0.715544 0.594105
1.47 0.327588 0.284628 0.428244 0.274715 0.726332 0.583959
1.48 0.484183 0.277481 0.398843 0.237749 0.697734 0.577747
1.49 0.466567 0.267403 0.420484 0.234755 0.713755 0.566826
1.5 0.419106 0.256653 0.402563 0.260768 0.718397 0.572041
1.51 0.319764 0.307045 0.412263 0.2671 0.716099 0.562168
1.52 0.390851 0.196887 0.405 0.251133 0.69474 0.57004
1.53 0.380395 0.274075 0.402804 0.226625 0.714154 0.563921
1.54 0.2834 0.120279 0.421501 0.236434 0.704789 0.566743
1.55 0.349202 0.303365 0.412374 0.245141 0.717359 0.556834
1.56 0.479222 0.259054 0.41213 0.229261 0.710502 0.54937
1.57 0.470785 0.23104 0.415143 0.234017 0.703091 0.548202
1.58 0.436748 0.260419 0.391993 0.240291 0.707584 0.569171
1.59 0.376081 0.317377 0.408172 0.241146 0.697092 0.574112
1.6 0.3497 0.340048 0.378829 0.252168 0.698267 0.548624
1.61 0.230496 0.316274 0.392048 0.226273 0.692152 0.5489
1.62 0.398375 0.256691 0.391813 0.227129 0.681479 0.544305
1.63 0.423715 0.278625 0.383304 0.221419 0.688782 0.544609
1.64 0.410115 0.112753 0.401052 0.221526 0.683642 0.544377
1.65 0.341162 0.245884 0.38863 0.228983 0.705657 0.55277
1.66 0.319136 0.304781 0.389841 0.229808 0.709122 0.543723
1.67 0.394999 0.173128 0.379363 0.217913 0.685621 0.54811
1.68 0.461299 0.168474 0.383729 0.215869 0.693097 0.517675
1.69 0.195781 0.0705013 0.36712 0.210731 0.691405 0.532254
1.7 0.379949 0.170652 0.356763 0.221381 0.67016 0.527282
1.71 0.378287 0.278266 0.39139 0.217318 0.689759 0.530963
1.72 0.41768 0.127941 0.373808 0.19441 0.683128 0.526293
1.73 0.301632 0.281622 0.38086 0.208515 0.675337 0.532017
1.74 0.36794 0.222772 0.348422 0.189116 0.687015 0.523271
1.75 0.305605 0.272106 0.366509 0.202086 0.684013 0.515954
1.76 0.374132 0.285521 0.372084 0.21193 0.67257 0.523342
1.77 0.21784 0.159401 0.36738 0.201567 0.685472 0.507007
1.78 0.412963 0.155012 0.363523 0.203986 0.664644 0.520292
1.79 0.251398 0.0850933 0.346896 0.209869 0.667027 0.519784
1.8 0.435711 0.209485 0.339428 0.216768 0.659851 0.511291
1.81 0.436233 0.270419 0.355804 0.199844 0.662836 0.513117
1.82 0.307905 0.222388 0.360202 0.178683 0.662986 0.520587
1.83 0.349708 0.25031 0.333286 0.198553 0.66276 0.513133
1.84 0.233211 0.232561 0.341314 0.180134 0.667056 0.509351
1.85 0.271975 0.264597 0.348926 0.21012 0.66092 0.493507
1.86 0.227466 0.269402 0.331404 0.186283 0.670745 0.499548
1.87 0.425284 0.268978 0.329241 0.189884 0.651798 0.493097
1.88 0.401496 0.274587 0.335493 0.192933 0.647546 0.509238
1.89 0.389604 0.204973 0.331066 0.177054 0.653925 0.500839
1.9 0.315048 0.288314 0.33998 0.186329 0.656988 0.493312
1.91 0.269679 0.25588 0.298731 0.172052 0.64383 0.503877
1.92 0.37176 0.255722 0.33055 0.172738 0.634185 0.483797
1.93 0.390494 0.138683 0.322336 0.187531 0.653488 0.48636
1.94 0.145736 0.258691 0.319009 0.195952 0.647929 0.489698
1.95 0.383869 0.200688 0.316222 0.206874 0.649356 0.508561
1.96 0.283896 0.197694 0.312966 0.155873 0.632568 0.494447
1.97 0.32211 0.200745 0.332614 0.18106 0.65699 0.476215
1.98 0.359071 0.217264 0.298007 0.20034 0.644363 0.501617
1.99 0.35906 0.154592 0.299282 0.162156 0.647302 0.47861
2 0.333489 0.0427489 0.308873 0.143708 0.622458 0.470363
2.01 0.32787 0.182745 0.291372 0.150238 0.641274 0.470645
2.02 0.327425 0.238314 0.31888 0.16066 0.629851 0.47424
2.03 0.307844 0.226469 0.29978 0.177851 0.62896 0.475549
2.04 0.155248 0.20258 0.30157 0.149236 0.627791 0.463324
2.05 0.34529 0.19919 0.30194 0.152297 0.626339 0.475771
2.06 0.385688 0.221629 0.2844 0.148202 0.637576 0.460293
2.07 0.309925 0.156983 0.311442 0.159358 0.628888 0.456693
2.08 0.168041 0.222398 0.287368 0.159342 0.62998 0.463609
2.09 0.275337 0.20023 0.28484 0.175801 0.624229 0.455994
2.1 0.373171 0.193594 0.288335 0.137582 0.635969 0.451919
2.11 0.272787 0.0976609 0.276468 0.138841 0.618553 0.473881
2.12 0.324246 0.162598 0.289037 0.159616 0.617347 0.470715
2.13 0.27183 0.156894 0.289524 0.146364 0.59998 0.449836
2.14 0.371751 0.243673 0.299388 0.142128 0.620391 0.444299
2.15 0.361715 0.219136 0.284931 0.129695 0.615974 0.435934
2.16 0.315788 0.116726 0.27848 0.150148 0.619778 0.444809
2.17 0.21757 0.120158 0.2902 0.180837 0.624199 0.445704
2.18 0.271155 0.184776 0.279805 0.147201 0.622432 0.449866
2.19 0.35239 0.20697 0.300177 0.151506 0.619535 0.462799
2.2 0.226374 0.179184 0.264372 0.15857 0.60278 0.442171
2.21 0.196015 0.236934 0.264848 0.137785 0.603894 0.454028
2.22 0.29849 0.205084 0.264981 0.143354 0.59475 0.44312
2.23 0.132176 0.207076 0.251777 0.143421 0.601372 0.434365
2.24 0.326552 0.203769 0.283595 0.114255 0.595218 0.417749
2.25 0.303338 0.224431 0.27615 0.143946 0.611481 0.434106
2.26 0.252818 0.220285 0.261849 0.144597 0.595636 0.443368
2.27 0.287623 0.181299 0.243615 0.140554 0.581086 0.421282
2.28 0.346133 0.203113 0.256899 0.138308 0.59353 0.44647
2.29 0.289639 0.197534 0.255412 0.147677 0.606294 0.44655
2.3 0.325667 0.126222 0.2563 0.138049 0.581838 0.426123
2.31 0.269476 0.150194 0.264213 0.137121 0.595155 0.427884
2.32 0.334825 0.193535 0.274102 0.107244 0.58946 0.417789
2.33 0.379472 0.146911 0.259691 0.119825 0.590486 0.41322
2.34 0.299905 0.213832 0.232495 0.104121 0.574672 0.425473
2.35 0.315739 0.213466 0.251037 0.133387 0.568732 0.418261
2.36 0.154384 0.172698 0.270176 0.101221 0.592684 0.410665
2.37 0.146156 0.24281 0.243636 0.137774 0.579754 0.417269
2.38 0.275188 0.178944 0.241509 0.11943 0.576037 0.415849
2.39 0.300741 0.196148 0.229072 0.125677 0.584895 0.421089
2.4 0.290345 0.193018 0.237001 0.138065 0.57441 0.405637
2.41 0.299745 0.192092 0.22366 0.116066 0.587067 0.417445
2.42 0.260896 0.154832 0.231769 0.115508 0.560878 0.406813
2.43 0.314938 0.18274 0.238659 0.114501 0.571338 0.41095
2.44 0.204131 0.136128 0.253973 0.113808 0.55652 0.4077
2.45 0.132913 0.178649 0.258909 0.0963483 0.564682 0.398341
2.46 0.329533 0.158188 0.23112 0.11686 0.563923 0.410104
2.47 0.287159 0.16955 0.229276 0.121553 0.565883 0.406973
2.48 0.301154 0.212141 0.257188 0.114616 0.567996 0.395283
2.49 0.3038 0.0533997 0.209839 0.106529 0.563817 0.419136
2.5 0.23288 0.147802 0.24337 0.10225 0.571074 0.388525
2.51 0.131825 0.160176 0.233052 0.127234 0.554284 0.401514
2.52 0.216287 0.113264 0.225888 0.0975419 0.55073 0.384323
2.53 0.297523 0.166718 0.234252 0.123141 0.55832 0.392552
2.54 0.265492 0.150267 0.206943 0.107292 0.559914 0.401238
2.55 0.275458 0.141153 0.218069 0.101267 0.556119 0.401363
2.56 0.287074 0.152993 0.199331 0.0984331 0.562017 0.383296
2.57 0.189545 0.106834 0.215824 0.0981263 0.55638 0.36863
2.58 0.237161 0.14881 0.231041 0.101045 0.560641 0.394833
2.59 0.281324 0.105068 0.219669 0.0995022 0.545538 0.383356
2.6 0.308347 0.166722 0.237315 0.115284 0.563428 0.382421
2.61 0.0814462 0.144758 0.219385 0.116093 0.548797 0.378763
2.62 0.280486 0.136348 0.209702 0.100737 0.543251 0.374256
2.63 0.314465 0.0622215 0.220056 0.107183 0.552827 0.388782
2.64 0.192589 0.17203 0.228673 0.0885459 0.544992 0.37578
2.65 0.263504 0.13682 0.215252 0.127093 0.549082 0.381753
2.66 0.313821 0.0833486 0.192717 0.0966609 0.542874 0.389172
2.67 0.268474 0.114193 0.182512 0.115364 0.537486 0.381482
2.68 0.190399 0.150047 0.218644 0.109443 0.54787 0.387645
2.69 0.29025 0.168928 0.21771 0.0931898 0.541377 0.36753
2.7 0.238263 0.141916 0.203141 0.105798 0.550271 0.383086
2.71 0.290885 0.124 0.189337 0.105023 0.53172 0.371633
2.72 0.31565 0.148109 0.196259 0.0910481 0.536494 0.371279
2.73 0.194193 0.128083 0.203955 0.0979558 0.533655 0.370403
2.74 0.296794 0.0690929 0.202472 0.0988908 0.528845 0.373514
2.75 0.272725 0.118918 0.178557 0.102646 0.541235 0.375876
2.76 0.306155 0.130743 0.189466 0.0791523 0.523996 0.355155
2.77 0.206199 0.172937 0.187272 0.0850272 0.523441 0.369229
2.78 0.191885 0.175583 0.201249 0.0779915 0.519678 0.357594
2.79 0.285723 0.153768 0.17828 0.0955687 0.528421 0.372297
2.8 0.175425 0.148703 0.184614 0.0761415 0.521502 0.36394
2.81 0.154276 0.131364 0.170145 0.0947894 0.529124 0.343992
2.82 0.273814 0.144551 0.216879 0.0959727 0.521155 0.363292
2.83 0.288091 0.155263 0.171823 0.0899807 0.515826 0.350556
2.84 0.15156 0.0384304 0.190858 0.0939782 0.51788 0.368937
2.85 0.272835 0.156811 0.208451 0.0734835 0.51649 0.356717
2.86 0.218219 0.160673 0.176818 0.0854614 0.511543 0.354279
2.87 0.268869 0.16814 0.195393 0.0846293 0.498097 0.349167
2.88 0.14832 0.160606 0.203118 0.10778 0.508034 0.36726
2.89 0.156126 0.0962811 0.175212 0.0802342 0.5065 0.358764
2.9 0.135394 0.0969392 0.193268 0.0690555 0.501828 0.35459
2.91 0.23889 0.117398 0.191077 0.0929732 0.525261 0.357656
2.92 0.174715 0.108775 0.182094 0.08983 0.511546 0.331211
2.93 0.15642 0.143808 0.179705 0.0970196 0.497469 0.338462
2.94 0.286103 0.131346 0.157775 0.0893869 0.516012 0.355807
2.95 0.238765 0.137433 0.179783 0.0624942 0.491857 0.326249
2.96 0.153553 0.151357 0.182982 0.0995216 0.511149 0.342522
2.97 0.15661 0.154232 0.157071 0.0704925 0.494951 0.35638
2.98 0.224265 0.167441 0.1403 0.0921216 0.511427 0.336569
2.99 0.254785 0.141767 0.157538 0.0831442 0.508491 0.341082
3 0.218298 0.0669598 0.164918 0.0878164 0.50113 0.33448
3.01 0.0896747 0.108311 0.155152 0.0726141 0.494138 0.323731
3.02 0.21992 0.0908922 0.169245 0.0878297 0.51039 0.340323
3.03 0.259372 0.149017 0.161338 0.0828854 0.510037 0.343473
3.04 0.231542 0.128826 0.142513 0.0726367 0.473962 0.329267
3.05 0.260462 0.126527 0.183517 0.0877436 0.480468 0.340655
3.06 0.23851 0.118166 0.140697 0.0729891 0.468788 0.334092
3.07 0.21619 0.152408 0.165206 0.0955062 0.480253 0.336375
3.08 0.132335 0.104197 0.165345 0.0787939 0.477247 0.323642
3.09 0.213917 0.135786 0.154767 0.0745613 0.488641 0.304809
3.1 0.17327 0.106063 0.155836 0.0700022 0.482998 0.338177
3.11 0.223877 0.0701621 0.168651 0.0782113 0.484583 0.319512
3.12 0.169954 0.136979 0.143122 0.0623151 0.481224 0.316118
3.13 0.11276 0.0963942 0.145394 0.0605067 0.488074 0.322627
3.14 0.0951678 0.100383 0.129525 0.0995941 0.485499 0.334899
3.15 0.220118 0.137728 0.162073 0.0759176 0.483703 0.324638
3.16 0.180449 0.0898456 0.173994 0.0723204 0.486653 0.31845
3.17 0.115245 0.153913 0.146918 0.0821435 0.472789 0.329094
3.18 0.183351 0.090235 0.15109 0.0722779 0.486604 0.318998
3.19 0.223886 0.124696 0.141257 0.0703947 0.468914 0.324386
3.2 0.224883 0.110403 0.160643 0.0459808 0.479271 0.313179
3.21 0.14496 0.0468914 0.156338 0.0701993 0.45966 0.339891
3.22 0.182263 0.120203 0.138004 0.0653593 0.475941 0.308829
3.23 0.179788 0.149888 0.136429 0.0689568 0.463382 0.304602
3.24 0.171784 0.111085 0.143623 0.0776346 0.463512 0.299702
3.25 0.246 0.0694503 0.149888 0.0397089 0.465294 0.314463
3.26 0.246857 0.0922635 0.145599 0.0532994 0.463026 0.302745
3.27 0.164053 0.137206 0.157667 0.0654985 0.466496 0.302622
3.28 0.234991 0.13304 0.124358 0.0816557 0.459487 0.314699
3.29 0.12325 0.0906525 0.129912 0.0847383 0.448486 0.304467
3.3 0.227154 0.121475 0.14666 0.065357 0.457992 0.299251
3.31 0.180527 0.0297104 0.140239 0.0696368 0.455856 0.297369
3.32 0.184934 0.1311 0.157512 0.0745431 0.469332 0.319058
3.33 0.181331 0.12386 0.131992 0.0718354 0.453813 0.308888
3.34 0.126524 0.0342891 0.151969 0.060707 0.45612 0.289952
3.35 0.212744 0.0957698 0.155843 0.0583804 0.466481 0.310921
3.36 0.191032 0.117744 0.147423 0.066373 0.460212 0.297158
3.37 0.183215 0.0700357 0.142443 0.0708548 0.455844 0.295246
3.38 0.191681 0.0705382 0.125519 0.0662832 0.459308 0.287241
3.39 0.19962 0.0938998 0.136468 0.0854739 0.466111 0.310568
3.4 0.17013 0.110789 0.110701 0.073941 0.438458 0.296963
3.41 0.211704 0.0994438 0.138771 0.0658791 0.424757 0.27261
3.42 0.120658 0.0904294 0.161692 0.0753213 0.449081 0.308835
3.43 0.172072 0.107371 0.107912 0.0631816 0.449399 0.282989
3.44 0.238959 0.0997449 0.134876 0.0642473 0.448227 0.285961
3.45 0.15668 0.111506 0.116413 0.0686439 0.436878 0.296737
3.46 0.128149 0.0368655 0.126327 0.0671555 0.450962 0.30176
3.47 0.158838 0.0933974 0.160721 0.0622835 0.452384 0.280883
3.48 0.153667 0.116304 0.132299 0.0548994 0.423431 0.30666
3.49 0.163149 0.120091 0.138359 0.0643497 0.443244 0.282245
3.5 0.19587 0.128495 0.129193 0.058899 0.446278 0.292952
3.51 0.176687 0.109741 0.114373 0.0724756 0.42719 0.288523
3.52 0.0461653 0.100321 0.130283 0.0713275 0.44387 0.294516
3.53 0.160038 0.0933709 0.117606 0.0638644 0.445 0.286228
3.54 0.191624 0.097923 0.102931 0.0463757 0.428681 0.281341
3.55 0.181408 0.0997212 0.12511 0.0424088 0.428822 0.276725
3.56 0.184679 0.104058 0.112678 0.0616277 0.430376 0.293401
3.57 0.178374 0.0559335 0.109538 0.0432297 0.433285 0.298396
3.58 0.198466 0.113576 0.122022 0.0532935 0.426502 0.294201
3.59 0.201488 0.0170781 0.115203 0.0721316 0.425365 0.290141
3.6 0.212185 0.10173 0.117187 0.0475651 0.417806 0.272064
3.61 0.0828947 0.104865 0.13227 0.0487154 0.42779 0.278444
3.62 0.179969 0.0985866 0.107367 0.060236 0.444418 0.27318
3.63 0.156592 0.110312 0.116443 0.0668413 0.422902 0.274224
3.64 0.182816 0.0918643 0.132288 0.0598538 0.423444 0.277594
3.65 0.106012 0.103835 0.100748 0.0514481 0.43146 0.278199
3.66 0.205943 0.108723 0.110489 0.054282 0.413699 0.267581
3.67 0.0707724 0.116568 0.120269 0.0495242 0.437336 0.27722
3.68 0.182399 0.114044 0.106267 0.034441 0.424453 0.26555
3.69 0.177253 0.118487 0.107022 0.0442151 0.407287 0.266477
3.7 0.215665 0.0958544 0.123262 0.0683653 0.411611 0.269115
3.71 0.192607 0.107219 0.0834056 0.0440119 0.405664 0.266912
3.72 0.183605 0.0900836 0.110688 0.0722299 0.422688 0.267895
3.73 0.211248 0.105528 0.113472 0.0434514 0.437769 0.272807
3.74 0.17448 0.0972455 0.0916497 0.0481008 0.410593 0.262191
3.75 0.185728 0.109544 0.136292 0.0497208 0.4195 0.265196
3.76 0.128048 0.0578189 0.137017 0.0696361 0.411423 0.25248
3.77 0.204659 0.0897381 0.101529 0.0707202 0.388356 0.265077
3.78 0.170323 0.0866587 0.102571 0.0413523 0.408379 0.257148
3.79 0.123676 0.0848203 0.108213 0.0414549 0.421794 0.253333
3.8 0.186533 0.0956175 0.118829 0.0507691 0.398108 0.259761
3.81 0.1786 0.0827636 0.0994128 0.0554185 0.404452 0.266548
3.82 0.192095 0.099891 0.108612 0.0371699 0.411953 0.269033
3.83 0.0737602 0.0559551 0.124072 0.0434323 0.414742 0.250794
3.84 0.178721 0.0951345 0.10059 0.0365603 0.404672 0.268915
3.85 0.111837 0.0803946 0.0950325 0.0591444 0.393793 0.243303
3.86 0.154878 0.102644 0.0895239 0.0469253 0.400327 0.254907
3.87 0.20799 0.102224 0.110034 0.0478457 0.390656 0.252898
3.88 0.125124 0.0700998 0.0891949 0.0485382 0.411095 0.240485
3.89 0.125332 0.102768 0.0857581 0.0433422 0.416493 0.253427
3.9 0.114807 0.0644207 0.123843 0.0423708 0.409421 0.24572
3.91 0.170872 0.0444021 0.0970453 0.0576785 0.395603 0.257681
3.92 0.147492 0.100891 0.109196 0.0592456 0.400178 0.247648
3.93 0.141756 0.0977644 0.100559 0.051535 0.388224 0.252167
3.94 0.140805 0.0820164 0.113616 0.0499469 0.391271 0.247457
3.95 0.0609206 0.0932397 0.0813498 0.0299767 0.403811 0.250076
3.96 0.149388 0.0693537 0.107428 0.0391792 0.396851 0.252343
3.97 0.164602 0.0599143 0.117323 0.0540973 0.390907 0.265208
3.98 0.0889133 0.102694 0.0859918 0.0377262 0.382133 0.241211
3.99 0.0931561 0.0769396 0.094488 0.0502921 0.390375 0.254532
4 0.16707 0.0817242 0.0984791 0.0475926 0.391903 0.244158
4.01 0.186634 0.0944988 0.0945682 0.0399144 0.367156 0.251034
